id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Ery	B|Gran	B|HSPC	B|Mono	B|T	DC|B	DC|DC	DC|Ery	DC|Gran	DC|HSPC	DC|Mono	DC|T	Ery|B	Ery|DC	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|T	Gran|B	Gran|DC	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|T	HSPC|B	HSPC|DC	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|T	Mono|B	Mono|DC	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|T	T|B	T|DC	T|Ery	T|Gran	T|HSPC	T|Mono	T|T
CPI-SS085D8395D	FGFR1_KLB	simple:P11362	simple:Q86Z14	FGFR1	KLB	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.015	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.008	0.0	0.0	0.014	0.0	0.0	0.013	0.011	0.0	0.0	0.02	0.0	0.0	0.019	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS038E93B77	FGFR1_FGF9	simple:P11362	simple:P31371	FGFR1	FGF9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.016	0.015	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.011	0.01	0.01	0.0	0.0	0.019	0.0	0.014	0.013	0.013	0.0	0.0	0.025	0.0	0.02	0.019	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CB0DDDF0	FGFR1_FGF22	simple:P11362	simple:Q9HCT0	FGFR1	FGF22	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E1F6117E	FGFRL1_FGF22	simple:Q8N441	simple:Q9HCT0	FGFRL1	FGF22	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0
CPI-SS0CF5BB839	TNFRSF17_NEGR1	simple:Q02223	simple:Q7Z3B1	TNFRSF17	NEGR1	False	False	False	user_curated	False	0.0	0.023	0.0	0.027	0.017	0.022	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS049BB0366	ATP1B1_NEGR1	simple:P05026	simple:Q7Z3B1	ATP1B1	NEGR1	False	False	False	user_curated	False	0.0	0.047	0.0	0.051	0.042	0.047	0.062	0.0	0.046	0.0	0.05	0.04	0.045	0.06	0.0	0.035	0.0	0.038	0.029	0.034	0.049	0.0	0.04	0.0	0.044	0.034	0.039	0.054	0.0	0.137	0.0	0.141	0.131	0.136	0.151	0.0	0.023	0.0	0.027	0.017	0.022	0.037	0.0	0.057	0.0	0.061	0.051	0.056	0.071
CPI-SS0001AFD46	ITGA5_CD9	simple:P08648	simple:P21926	ITGA5	CD9	False	False	False	user_curated	False	0.036	0.059	0.064	0.037	0.153	0.041	0.0	0.129	0.153	0.158	0.13	0.246	0.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.118	0.123	0.095	0.211	0.1	0.0	0.066	0.09	0.095	0.067	0.183	0.072	0.0	0.108	0.132	0.137	0.109	0.225	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS048D55DBE	CD36_CD9	simple:P16671	simple:P21926	CD36	CD9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225	0.249	0.253	0.226	0.342	0.231	0.0	0.985	1.009	1.014	0.986	1.102	0.991	0.0	0.736	0.76	0.765	0.737	0.853	0.742	0.0	0.032	0.056	0.061	0.033	0.149	0.038	0.0	0.678	0.702	0.707	0.679	0.795	0.684	0.0	0.044	0.068	0.073	0.045	0.161	0.05	0.0
CPI-SS09EB0F005	KIT_CD9	simple:P10721	simple:P21926	KIT	CD9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.058	0.063	0.035	0.151	0.04	0.0	0.049	0.073	0.078	0.051	0.166	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096	0.12	0.124	0.097	0.213	0.102	0.0	0.029	0.052	0.057	0.03	0.146	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07EFC724D	ITGA4_CD9	simple:P13612	simple:P21926	ITGA4	CD9	False	False	False	user_curated	False	0.073	0.097	0.101	0.074	0.19	0.079	0.0	0.478	0.502	0.507	0.479	0.595	0.484	0.0	0.543	0.567	0.571	0.544	0.66	0.549	0.0	0.268	0.292	0.297	0.27	0.385	0.274	0.0	0.259	0.283	0.288	0.26	0.376	0.265	0.0	0.266	0.29	0.295	0.268	0.383	0.272	0.0	0.277	0.3	0.305	0.278	0.394	0.282	0.0
CPI-SS09ED670BE	HLA-DRA_CD9	simple:P01903	simple:P21926	HLA-DRA	CD9	False	False	False	user_curated	False	1.265	1.289	1.294	1.266	1.382	1.271	0.0	2.184	2.208	2.212	2.185	2.301	2.19	0.0	0.338	0.362	0.366	0.339	0.455	0.344	0.0	1.15	1.174	1.179	1.152	1.267	1.156	0.0	1.037	1.061	1.065	1.038	1.154	1.043	0.0	1.095	1.119	1.124	1.096	1.212	1.101	0.0	0.288	0.312	0.316	0.289	0.405	0.294	0.0
CPI-SS033046196	CD79B_CD244	simple:P40259	simple:Q9BZW8	CD79B	CD244	False	False	False	user_curated	False	0.0	0.259	0.0	0.24	0.257	0.258	0.0	0.0	0.082	0.0	0.063	0.08	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.117	0.0	0.098	0.115	0.116	0.0	0.0	0.107	0.0	0.088	0.105	0.106	0.0	0.0	0.084	0.0	0.065	0.082	0.083	0.0	0.0	0.063	0.0	0.044	0.061	0.062	0.0
CPI-SS056FF4363	CD48_CD244	simple:P09326	simple:Q9BZW8	CD48	CD244	False	False	False	user_curated	False	0.0	0.521	0.0	0.502	0.519	0.52	0.0	0.0	0.66	0.0	0.641	0.658	0.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.511	0.0	0.492	0.509	0.51	0.0	0.0	0.097	0.0	0.078	0.095	0.096	0.0	0.0	0.534	0.0	0.515	0.532	0.533	0.0	0.0	0.567	0.0	0.548	0.565	0.566	0.0
CPI-SS0C92E4F54	CSF3R_CD244	simple:Q99062	simple:Q9BZW8	CSF3R	CD244	False	False	False	user_curated	False	0.0	0.077	0.0	0.058	0.075	0.076	0.0	0.0	0.325	0.0	0.306	0.323	0.324	0.0	0.0	0.079	0.0	0.06	0.077	0.078	0.0	0.0	0.559	0.0	0.54	0.557	0.558	0.0	0.0	0.333	0.0	0.314	0.331	0.332	0.0	0.0	0.569	0.0	0.55	0.567	0.568	0.0	0.0	0.046	0.0	0.027	0.044	0.045	0.0
CPI-SS099714329	SIGLEC6_FCAR	simple:O43699	simple:P24071	SIGLEC6	FCAR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.071	0.019	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.062	0.01	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS074504CA1	PIGR_FCAR	simple:P01833	simple:P24071	PIGR	FCAR	False	False	False	user_curated	False	0.099	0.0	0.0	0.135	0.083	0.136	0.0	0.024	0.0	0.0	0.061	0.009	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.056	0.004	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D935861C	CD33_FCAR	simple:P20138	simple:P24071	CD33	FCAR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194	0.0	0.0	0.23	0.178	0.231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.161	0.109	0.162	0.0	0.072	0.0	0.0	0.109	0.057	0.11	0.0	0.13	0.0	0.0	0.167	0.115	0.168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D7F2C67C	IFNGR1_FCAR	simple:P15260	simple:P24071	IFNGR1	FCAR	False	False	False	user_curated	False	0.111	0.0	0.0	0.147	0.095	0.148	0.0	0.151	0.0	0.0	0.187	0.135	0.188	0.0	0.062	0.0	0.0	0.099	0.047	0.1	0.0	0.25	0.0	0.0	0.287	0.235	0.287	0.0	0.081	0.0	0.0	0.118	0.065	0.118	0.0	0.264	0.0	0.0	0.3	0.248	0.301	0.0	0.173	0.0	0.0	0.209	0.157	0.21	0.0
CPI-SS0C892B9D6	SIGLEC6_IL23A	simple:O43699	simple:Q9NPF7	SIGLEC6	IL23A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.019	0.019	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.009	0.009	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02C0AA46D	LILRB2_IL23A	simple:Q8N423	simple:Q9NPF7	LILRB2	IL23A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.079	0.079	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122	0.0	0.0	0.113	0.113	0.139	0.0	0.021	0.0	0.0	0.011	0.011	0.037	0.0	0.203	0.0	0.0	0.193	0.193	0.219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05D888A66	LILRA1_IL23A	simple:O75019	simple:Q9NPF7	LILRA1	IL23A	False	False	False	user_curated	False	0.0	0.024	0.0	0.0	0.014	0.014	0.04	0.0	0.073	0.0	0.0	0.064	0.064	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.038	0.038	0.064	0.0	0.014	0.0	0.0	0.004	0.004	0.03	0.0	0.056	0.0	0.0	0.046	0.046	0.072	0.0	0.024	0.0	0.0	0.014	0.014	0.04
CPI-SS0ECE5AD29	IL12RB1_IL23A	simple:P42701	simple:Q9NPF7	IL12RB1	IL23A	False	False	False	user_curated	False	0.0	0.032	0.0	0.0	0.022	0.022	0.048	0.0	0.027	0.0	0.0	0.017	0.017	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.0	0.028	0.028	0.054	0.0	0.017	0.0	0.0	0.007	0.008	0.034	0.0	0.027	0.0	0.0	0.018	0.018	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS072D05E13	IL12RB2_IL23A	simple:Q99665	simple:Q9NPF7	IL12RB2	IL23A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.006	0.006	0.033	0.0	0.011	0.0	0.0	0.001	0.001	0.028	0.0	0.039	0.0	0.0	0.029	0.029	0.055
CPI-SS0EF952118	GP6_IL23A	simple:Q9HCN6	simple:Q9NPF7	GP6	IL23A	False	False	False	user_curated	False	0.0	0.026	0.0	0.0	0.016	0.016	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0022C7B49	SIGLEC6_NCR1	simple:O43699	simple:O76036	SIGLEC6	NCR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0427D5622	SIGLEC6_CD4	simple:O43699	simple:P01730	SIGLEC6	CD4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.0	0.137	0.029	0.171	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.0	0.127	0.019	0.161	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS045224892	NCR1_CD4	simple:O76036	simple:P01730	NCR1	CD4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.0	0.12	0.012	0.154	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01108290E	LILRB3_TNFRSF12A	simple:O75022	simple:Q9NP84	LILRB3	TNFRSF12A	False	False	False	user_curated	False	0.049	0.052	0.0	0.053	0.05	0.061	0.0	0.096	0.1	0.0	0.1	0.097	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.095	0.0	0.095	0.092	0.103	0.0	0.022	0.025	0.0	0.026	0.023	0.034	0.0	0.115	0.118	0.0	0.119	0.116	0.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS025AA064E	FGFR1_TNFRSF12A	simple:P11362	simple:Q9NP84	FGFR1	TNFRSF12A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.034	0.0	0.035	0.032	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.029	0.0	0.029	0.027	0.038	0.0	0.029	0.032	0.0	0.033	0.03	0.041	0.0	0.035	0.038	0.0	0.039	0.036	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS094C4CA42	LILRA1_TNFRSF12A	simple:O75019	simple:Q9NP84	LILRA1	TNFRSF12A	False	False	False	user_curated	False	0.031	0.034	0.0	0.035	0.032	0.043	0.0	0.081	0.084	0.0	0.084	0.082	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.058	0.0	0.059	0.056	0.067	0.0	0.021	0.024	0.0	0.025	0.022	0.033	0.0	0.063	0.066	0.0	0.067	0.064	0.075	0.0	0.031	0.034	0.0	0.035	0.032	0.043	0.0
CPI-SS02EF3E1BA	TNFSF12_TNFRSF12A	simple:O43508	simple:Q9NP84	TNFSF12	TNFRSF12A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.082	0.0	0.082	0.079	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.048	0.0	0.048	0.045	0.057	0.0	0.023	0.027	0.0	0.027	0.024	0.035	0.0	0.057	0.061	0.0	0.061	0.058	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS001DC9B24	LILRA6_TNFRSF12A	simple:Q6PI73	simple:Q9NP84	LILRA6	TNFRSF12A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.03	0.0	0.03	0.027	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.04	0.0	0.041	0.038	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.046	0.0	0.047	0.044	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FBF68344	LILRB3_FCGR1A	simple:O75022	simple:P12314	LILRB3	FCGR1A	False	False	False	user_curated	False	0.0	0.055	0.0	0.134	0.034	0.127	0.0	0.0	0.103	0.0	0.181	0.081	0.175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.176	0.076	0.17	0.0	0.0	0.029	0.0	0.107	0.007	0.101	0.0	0.0	0.122	0.0	0.2	0.1	0.194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS083AB989C	IL6R_BTNL9	simple:P08887	simple:Q6UXG8	IL6R	BTNL9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162	0.0	0.0	0.0	0.0	0.149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.0	0.0	0.0	0.0	0.12	0.0	0.076	0.0	0.0	0.0	0.0	0.064	0.0	0.134	0.0	0.0	0.0	0.0	0.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0EA9E1853	CSF1R_PRLR	simple:P07333	simple:P16471	CSF1R	PRLR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B01CF3AB	CSF1R_CSF1	simple:P07333	simple:P09603	CSF1R	CSF1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.054	0.039	0.045	0.062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.072	0.058	0.064	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.062	0.047	0.053	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C67CADC3	COL1A1_DDR2	simple:P02452	simple:Q16832	COL1A1	DDR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05BD65A31	COL4A5_DDR2	simple:P29400	simple:Q16832	COL4A5	DDR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.144	0.142	0.0	0.0	0.0	0.0	0.0	0.006	0.004	0.0	0.0	0.0	0.0	0.0	0.04	0.039	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS011BD2959	COL4A4_DDR2	simple:P53420	simple:Q16832	COL4A4	DDR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.015	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B71EF51E	COL4A3_DDR2	simple:Q01955	simple:Q16832	COL4A3	DDR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.03	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS019E5B007	HLA-B_CD3D	simple:P01889	simple:P04234	HLA-B	CD3D	False	False	False	user_curated	False	0.0	1.432	0.0	0.0	0.0	1.43	1.89	0.0	1.347	0.0	0.0	0.0	1.345	1.806	0.0	0.315	0.0	0.0	0.0	0.312	0.773	0.0	1.37	0.0	0.0	0.0	1.368	1.828	0.0	0.986	0.0	0.0	0.0	0.983	1.444	0.0	1.424	0.0	0.0	0.0	1.422	1.882	0.0	1.572	0.0	0.0	0.0	1.569	2.03
CPI-SS0EC9E9C09	HLA-B_CD3G	simple:P01889	simple:P09693	HLA-B	CD3G	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	1.429	1.807	0.0	0.0	0.0	0.0	0.0	1.344	1.722	0.0	0.0	0.0	0.0	0.0	0.312	0.689	0.0	0.0	0.0	0.0	0.0	1.367	1.745	0.0	0.0	0.0	0.0	0.0	0.983	1.36	0.0	0.0	0.0	0.0	0.0	1.421	1.799	0.0	0.0	0.0	0.0	0.0	1.569	1.946
CPI-SS0143D581F	HLA-A_CD3G	simple:P04439	simple:P09693	HLA-A	CD3G	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	1.089	1.466	0.0	0.0	0.0	0.0	0.0	1.104	1.481	0.0	0.0	0.0	0.0	0.0	0.758	1.135	0.0	0.0	0.0	0.0	0.0	1.083	1.461	0.0	0.0	0.0	0.0	0.0	0.889	1.267	0.0	0.0	0.0	0.0	0.0	1.151	1.528	0.0	0.0	0.0	0.0	0.0	1.419	1.796
CPI-SS0BE813E57	HLA-B_CANX	simple:P01889	simple:P27824	HLA-B	CANX	False	False	False	user_curated	False	1.512	1.734	1.52	1.88	1.791	1.808	1.586	1.428	1.649	1.435	1.795	1.706	1.723	1.501	0.395	0.616	0.402	0.762	0.673	0.691	0.468	1.451	1.672	1.458	1.818	1.729	1.746	1.524	1.066	1.288	1.073	1.433	1.345	1.362	1.139	1.505	1.726	1.512	1.872	1.783	1.8	1.578	1.652	1.874	1.659	2.019	1.93	1.948	1.725
CPI-SS092F24344	HLA-B_KLRD1	simple:P01889	simple:Q13241	HLA-B	KLRD1	False	False	False	user_curated	False	0.0	0.0	0.0	1.431	1.43	1.431	1.518	0.0	0.0	0.0	1.346	1.345	1.346	1.433	0.0	0.0	0.0	0.314	0.313	0.313	0.401	0.0	0.0	0.0	1.369	1.368	1.369	1.456	0.0	0.0	0.0	0.985	0.984	0.984	1.072	0.0	0.0	0.0	1.423	1.422	1.423	1.51	0.0	0.0	0.0	1.571	1.57	1.57	1.658
CPI-SS025034EDA	HLA-A_KLRD1	simple:P04439	simple:Q13241	HLA-A	KLRD1	False	False	False	user_curated	False	0.0	0.0	0.0	1.091	1.09	1.09	1.178	0.0	0.0	0.0	1.106	1.105	1.105	1.193	0.0	0.0	0.0	0.76	0.759	0.759	0.847	0.0	0.0	0.0	1.085	1.084	1.085	1.172	0.0	0.0	0.0	0.892	0.891	0.891	0.979	0.0	0.0	0.0	1.153	1.152	1.152	1.24	0.0	0.0	0.0	1.421	1.42	1.42	1.508
CPI-SS077CD4BEB	HLA-G_KLRD1	simple:P17693	simple:Q13241	HLA-G	KLRD1	False	False	False	user_curated	False	0.0	0.0	0.0	0.04	0.039	0.039	0.127	0.0	0.0	0.0	0.037	0.037	0.037	0.124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.012	0.013	0.1	0.0	0.0	0.0	0.015	0.014	0.014	0.102	0.0	0.0	0.0	0.015	0.014	0.015	0.102	0.0	0.0	0.0	0.07	0.069	0.069	0.157
CPI-SS0B09662E3	B2M_KLRD1	simple:P61769	simple:Q13241	B2M	KLRD1	False	False	False	user_curated	False	0.0	0.0	0.0	1.865	1.864	1.864	1.952	0.0	0.0	0.0	1.96	1.959	1.959	2.047	0.0	0.0	0.0	1.261	1.26	1.261	1.348	0.0	0.0	0.0	1.918	1.917	1.917	2.005	0.0	0.0	0.0	1.608	1.607	1.608	1.695	0.0	0.0	0.0	2.006	2.005	2.006	2.093	0.0	0.0	0.0	2.209	2.208	2.209	2.296
CPI-SS0C987F766	HLA-E_KLRD1	simple:P13747	simple:Q13241	HLA-E	KLRD1	False	False	False	user_curated	False	0.0	0.0	0.0	0.584	0.583	0.584	0.671	0.0	0.0	0.0	0.488	0.487	0.488	0.575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.531	0.53	0.53	0.618	0.0	0.0	0.0	0.413	0.412	0.412	0.5	0.0	0.0	0.0	0.58	0.579	0.579	0.667	0.0	0.0	0.0	0.743	0.742	0.742	0.83
CPI-SS067F48B7B	HLA-F_B2M	simple:P30511	simple:P61769	HLA-F	B2M	False	False	False	user_curated	False	1.948	2.043	1.344	2.001	1.691	2.089	2.292	1.962	2.057	1.358	2.015	1.705	2.103	2.306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.977	2.072	1.373	2.03	1.72	2.118	2.321	1.922	2.017	1.318	1.975	1.665	2.063	2.267	2.022	2.116	1.418	2.075	1.765	2.163	2.366	2.075	2.17	1.471	2.128	1.818	2.216	2.419
CPI-SS08898C748	CD3D_B2M	simple:P04234	simple:P61769	CD3D	B2M	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.866	1.961	1.262	1.919	1.609	2.007	2.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.863	1.958	1.26	1.916	1.607	2.005	2.208	2.324	2.419	1.72	2.377	2.067	2.465	2.669
CPI-SS0153B8D92	CD3G_B2M	simple:P09693	simple:P61769	CD3G	B2M	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.863	1.958	1.259	1.916	1.606	2.004	2.207	2.24	2.335	1.637	2.293	1.984	2.382	2.585
