id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	Ery|B	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS0282A4EB6	IL4R_IL13RA1	simple:P24394	simple:P78552	IL4R	IL13RA1	False	False	False	user_curated	False	0.151	0.133	0.662	0.153	0.157	0.0	0.138	0.026	0.009	0.537	0.029	0.032	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.007	0.536	0.028	0.031	0.0	0.012	0.138	0.12	0.649	0.14	0.144	0.0	0.125	0.104	0.087	0.615	0.107	0.11	0.0	0.092	0.111	0.093	0.622	0.113	0.117	0.0	0.098
CPI-SS0B9DC75DD	TNFSF14_TNFRSF6B	simple:O43557	simple:O95407	TNFSF14	TNFRSF6B	False	False	False	user_curated	False	0.024	0.014	0.0	0.013	0.0	0.0	0.011	0.021	0.011	0.0	0.01	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.008	0.0	0.007	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121	0.111	0.0	0.11	0.0	0.0	0.108	0.064	0.053	0.0	0.052	0.0	0.0	0.05
CPI-SS0B89DD8C1	TNFSF13_TNFRSF17	simple:O75888	simple:Q02223	TNFSF13	TNFRSF17	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.011	0.0	0.0	0.0	0.0	0.0	0.136	0.13	0.0	0.0	0.0	0.0	0.0	0.062	0.056	0.0	0.0	0.0	0.0	0.0	0.198	0.192	0.0	0.0	0.0	0.0	0.0	0.037	0.03	0.0	0.0	0.0	0.0	0.0	0.018	0.011	0.0	0.0	0.0	0.0	0.0
CPI-SS0C412B7DE	CD70_TNFRSF17	simple:P32970	simple:Q02223	CD70	TNFRSF17	False	False	False	user_curated	False	0.088	0.081	0.0	0.0	0.0	0.0	0.0	0.019	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.023	0.0	0.0	0.0	0.0	0.0
CPI-SS00B1BEE64	CD2_CD58	simple:P06729	simple:P19256	CD2	CD58	False	False	False	user_curated	False	0.041	0.183	0.092	0.045	0.116	0.0	0.075	0.038	0.18	0.089	0.042	0.113	0.0	0.072	0.054	0.197	0.106	0.059	0.129	0.0	0.089	0.032	0.175	0.084	0.037	0.107	0.0	0.067	0.045	0.188	0.096	0.05	0.12	0.0	0.08	0.283	0.426	0.335	0.288	0.358	0.0	0.318	0.44	0.582	0.491	0.444	0.515	0.0	0.474
CPI-SS023DB5D07	BTN3A1_ST14	simple:O00481	simple:Q9Y5Y6	BTN3A1	ST14	False	False	False	user_curated	False	0.114	0.082	0.0	0.086	0.106	0.0	0.0	0.05	0.018	0.0	0.022	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.035	0.0	0.039	0.059	0.0	0.0	0.046	0.015	0.0	0.019	0.039	0.0	0.0	0.247	0.215	0.0	0.219	0.239	0.0	0.0	0.173	0.141	0.0	0.145	0.165	0.0	0.0
CPI-SS0EC9ED967	PLAU_ST14	simple:P00749	simple:Q9Y5Y6	PLAU	ST14	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.003	0.0	0.007	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.041	0.0	0.045	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.026	0.0	0.03	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0404C4A88	HGF_ST14	simple:P14210	simple:Q9Y5Y6	HGF	ST14	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.057	0.0	0.061	0.082	0.0	0.0	0.045	0.013	0.0	0.017	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.003	0.0	0.007	0.027	0.0	0.0
CPI-SS014198AD3	SPINT1_ST14	simple:O43278	simple:Q9Y5Y6	SPINT1	ST14	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.001	0.0	0.005	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.006	0.0	0.01	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.003	0.0	0.007	0.027	0.0	0.0
CPI-SS0F198B0CD	BTN3A1_TGOLN2	simple:O00481	simple:O43493	BTN3A1	TGOLN2	False	False	False	user_curated	False	0.292	0.198	0.209	0.395	0.544	0.286	0.313	0.229	0.135	0.146	0.331	0.48	0.222	0.249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.152	0.163	0.348	0.497	0.239	0.266	0.225	0.131	0.142	0.328	0.477	0.218	0.246	0.426	0.332	0.343	0.528	0.677	0.419	0.446	0.352	0.257	0.268	0.454	0.603	0.345	0.372
CPI-SS056D5F439	SDK2_CLEC4A	simple:Q58EX2	simple:Q9UMR7	SDK2	CLEC4A	False	False	False	user_curated	False	0.0	0.014	0.0	0.012	0.115	0.0	0.0	0.0	0.004	0.0	0.002	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.022	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0397E30BE	PLXNB2_PLXNB1	simple:O15031	simple:O43157	PLXNB2	PLXNB1	False	False	False	user_curated	False	0.0	0.002	0.0	0.011	0.0	0.0	0.0	0.0	0.01	0.0	0.019	0.0	0.0	0.0	0.0	0.271	0.0	0.28	0.0	0.0	0.0	0.0	0.047	0.0	0.056	0.0	0.0	0.0	0.0	0.121	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.013	0.0	0.0	0.0
CPI-SS047DD662F	NEGR1_IGSF9B	simple:Q7Z3B1	simple:Q9UPX0	NEGR1	IGSF9B	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.0	0.0	0.0	0.0	0.0	0.108	0.075	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.006
CPI-SS00EE2358D	CD99_CD99L2	simple:P14209	simple:Q8TCZ2	CD99	CD99L2	False	False	False	user_curated	False	0.0	0.237	0.275	0.239	0.0	0.275	0.0	0.0	0.303	0.341	0.305	0.0	0.342	0.0	0.0	0.428	0.466	0.431	0.0	0.467	0.0	0.0	0.584	0.621	0.586	0.0	0.622	0.0	0.0	0.49	0.527	0.492	0.0	0.528	0.0	0.0	0.679	0.717	0.681	0.0	0.717	0.0	0.0	0.664	0.702	0.666	0.0	0.702	0.0
CPI-SS05F207A72	IGSF3_PTGFRN	simple:O75054	simple:Q9P2B2	IGSF3	PTGFRN	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07D71C546	NOTCH2_IL24	simple:Q04721	simple:Q13007	NOTCH2	IL24	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.043
CPI-SS0482992EA	IL10RB_IL24	simple:Q08334	simple:Q13007	IL10RB	IL24	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.282	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044
CPI-SS048518585	S100A9_CD68	simple:P06702	simple:P34810	S100A9	CD68	False	False	False	user_curated	False	0.062	0.067	0.552	0.089	0.741	0.0	0.076	0.08	0.085	0.57	0.107	0.76	0.0	0.094	1.524	1.529	2.014	1.551	2.203	0.0	1.538	0.027	0.032	0.517	0.054	0.706	0.0	0.041	2.746	2.75	3.236	2.772	3.425	0.0	2.76	0.236	0.241	0.726	0.263	0.916	0.0	0.25	0.149	0.153	0.639	0.176	0.828	0.0	0.163
CPI-SS05C3568B3	S100A8_CD68	simple:P05109	simple:P34810	S100A8	CD68	False	False	False	user_curated	False	0.063	0.067	0.552	0.089	0.742	0.0	0.077	0.11	0.114	0.6	0.136	0.789	0.0	0.124	1.531	1.536	2.021	1.558	2.211	0.0	1.545	0.03	0.034	0.519	0.056	0.709	0.0	0.044	2.677	2.682	3.167	2.704	3.356	0.0	2.691	0.143	0.148	0.633	0.17	0.822	0.0	0.157	0.151	0.155	0.641	0.178	0.83	0.0	0.165
CPI-SS0DE661F9B	FCRL1_LRFN3	simple:Q96LA6	simple:Q9BTN0	FCRL1	LRFN3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.005
CPI-SS0D14C760A	TNFSF12_CD163	simple:O43508	simple:Q86VB7	TNFSF12	CD163	False	False	False	user_curated	False	0.0	0.0	0.0	0.035	0.205	0.0	0.036	0.0	0.0	0.0	0.008	0.178	0.0	0.008	0.0	0.0	0.0	0.209	0.378	0.0	0.209	0.0	0.0	0.0	0.011	0.181	0.0	0.011	0.0	0.0	0.0	0.165	0.335	0.0	0.165	0.0	0.0	0.0	0.059	0.229	0.0	0.06	0.0	0.0	0.0	0.092	0.261	0.0	0.092
CPI-SS072251A9E	HMGB1_CD163	simple:P09429	simple:Q86VB7	HMGB1	CD163	False	False	False	user_curated	False	0.0	0.0	0.0	0.84	1.01	0.0	0.84	0.0	0.0	0.0	1.395	1.565	0.0	1.396	0.0	0.0	0.0	1.282	1.452	0.0	1.283	0.0	0.0	0.0	1.089	1.259	0.0	1.089	0.0	0.0	0.0	1.087	1.257	0.0	1.087	0.0	0.0	0.0	0.937	1.107	0.0	0.937	0.0	0.0	0.0	0.958	1.128	0.0	0.959
CPI-SS09955437E	HP_CD163	simple:P00738	simple:Q86VB7	HP	CD163	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.173	0.0	0.004	0.0	0.0	0.0	0.184	0.354	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.176	0.0	0.007
CPI-SS0AC3FFC8B	LILRA6_LCTL	simple:Q6PI73	simple:Q6UWM7	LILRA6	LCTL	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.004	0.0	0.004	0.0	0.0	0.003
CPI-SS040E214BD	F8_ASGR2	simple:P00451	simple:P07307	F8	ASGR2	False	False	False	user_curated	False	0.0	0.007	0.069	0.0	0.188	0.0	0.009	0.0	0.003	0.064	0.0	0.183	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.065	0.0	0.184	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.07	0.0	0.189	0.0	0.01
CPI-SS00066C66A	HP_ASGR2	simple:P00738	simple:P07307	HP	ASGR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.064	0.0	0.183	0.0	0.004	0.0	0.184	0.245	0.0	0.364	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.067	0.0	0.186	0.0	0.007
CPI-SS059C6CBC2	ADAM10_TSPAN33	simple:O14672	simple:Q86UF1	ADAM10	TSPAN33	False	False	False	user_curated	False	0.306	0.071	0.113	0.129	0.0	0.0	0.057	0.307	0.073	0.115	0.13	0.0	0.0	0.058	0.35	0.116	0.158	0.173	0.0	0.0	0.102	0.38	0.145	0.187	0.203	0.0	0.0	0.131	0.465	0.231	0.273	0.288	0.0	0.0	0.217	0.339	0.105	0.147	0.162	0.0	0.0	0.091	0.332	0.097	0.139	0.155	0.0	0.0	0.083
CPI-SS06D625799	ADAM10_TSPAN3	simple:O14672	simple:O60637	ADAM10	TSPAN3	False	False	False	user_curated	False	0.24	0.085	0.0	0.135	0.0	0.141	0.088	0.241	0.086	0.0	0.136	0.0	0.143	0.089	0.285	0.129	0.0	0.18	0.0	0.186	0.133	0.314	0.159	0.0	0.209	0.0	0.215	0.162	0.399	0.244	0.0	0.295	0.0	0.301	0.248	0.273	0.118	0.0	0.169	0.0	0.175	0.122	0.266	0.111	0.0	0.161	0.0	0.167	0.114
CPI-SS0A2C1C6CE	ADAM10_TSPAN15	simple:O14672	simple:O95858	ADAM10	TSPAN15	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.083	0.056	0.0	0.0	0.0	0.0	0.0	0.085	0.057	0.0	0.0	0.0	0.0	0.0	0.128	0.101	0.0	0.0	0.0	0.0	0.0	0.157	0.13	0.0	0.0	0.0	0.0	0.0	0.243	0.216	0.0	0.0	0.0	0.0	0.0	0.117	0.09	0.0	0.0	0.0	0.0	0.0	0.109	0.082
CPI-SS0BECC0DD3	ADAM10_TSPAN5	simple:O14672	simple:P62079	ADAM10	TSPAN5	False	False	False	user_curated	False	0.0	0.259	0.0	0.059	0.0	0.079	0.086	0.0	0.26	0.0	0.06	0.0	0.081	0.087	0.0	0.304	0.0	0.104	0.0	0.124	0.131	0.0	0.333	0.0	0.133	0.0	0.153	0.16	0.0	0.419	0.0	0.219	0.0	0.239	0.246	0.0	0.293	0.0	0.093	0.0	0.113	0.12	0.0	0.285	0.0	0.085	0.0	0.105	0.112
CPI-SS0CFC35868	TSPAN13_TSPAN5	simple:O95857	simple:P62079	TSPAN13	TSPAN5	False	False	False	user_curated	False	0.0	0.259	0.0	0.059	0.0	0.08	0.086	0.0	0.315	0.0	0.115	0.0	0.135	0.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.248	0.0	0.048	0.0	0.069	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.208	0.0	0.008	0.0	0.029	0.035
CPI-SS01BCCEDA6	ADAM10_GPNMB	simple:O14672	simple:Q14956	ADAM10	GPNMB	False	False	False	user_curated	False	0.0	0.054	0.0	0.0	0.0	0.0	0.056	0.0	0.055	0.0	0.0	0.0	0.0	0.057	0.0	0.098	0.0	0.0	0.0	0.0	0.101	0.0	0.128	0.0	0.0	0.0	0.0	0.13	0.0	0.213	0.0	0.0	0.0	0.0	0.216	0.0	0.087	0.0	0.0	0.0	0.0	0.089	0.0	0.08	0.0	0.0	0.0	0.0	0.082
CPI-SS0660CD281	ADAM10_TSPAN14	simple:O14672	simple:Q8NG11	ADAM10	TSPAN14	False	False	False	user_curated	False	0.078	0.149	0.173	0.072	0.147	0.101	0.136	0.079	0.15	0.174	0.073	0.148	0.102	0.137	0.123	0.193	0.218	0.117	0.191	0.145	0.181	0.152	0.223	0.247	0.146	0.221	0.175	0.21	0.238	0.308	0.333	0.232	0.306	0.26	0.296	0.112	0.182	0.207	0.106	0.18	0.134	0.17	0.104	0.175	0.199	0.098	0.173	0.127	0.162
CPI-SS0868AEF95	ADAM10_TSPAN17	simple:O14672	simple:Q96FV3	ADAM10	TSPAN17	False	False	False	user_curated	False	0.065	0.258	0.0	0.07	0.0	0.082	0.077	0.066	0.259	0.0	0.071	0.0	0.083	0.078	0.109	0.303	0.0	0.115	0.0	0.126	0.121	0.138	0.332	0.0	0.144	0.0	0.156	0.151	0.224	0.418	0.0	0.23	0.0	0.241	0.236	0.098	0.292	0.0	0.104	0.0	0.115	0.11	0.09	0.284	0.0	0.096	0.0	0.108	0.103
CPI-SS0A03A0CBF	ADAM10_TSPAN10	simple:O14672	simple:Q9H1Z9	ADAM10	TSPAN10	False	False	False	user_curated	False	0.0	0.057	0.0	0.06	0.0	0.0	0.056	0.0	0.058	0.0	0.061	0.0	0.0	0.057	0.0	0.102	0.0	0.105	0.0	0.0	0.1	0.0	0.131	0.0	0.134	0.0	0.0	0.13	0.0	0.217	0.0	0.22	0.0	0.0	0.215	0.0	0.091	0.0	0.094	0.0	0.0	0.089	0.0	0.083	0.0	0.086	0.0	0.0	0.082
CPI-SS091600C50	EPOR_BTK	simple:P19235	simple:Q06187	EPOR	BTK	False	False	False	user_curated	False	0.134	0.081	0.0	0.106	0.122	0.049	0.036	0.48	0.427	0.0	0.452	0.467	0.394	0.382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104	0.051	0.0	0.076	0.091	0.018	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.066	0.0	0.091	0.106	0.034	0.021
CPI-SS0E3B5FD1B	TNFRSF10A_BTK	simple:O00220	simple:Q06187	TNFRSF10A	BTK	False	False	False	user_curated	False	0.111	0.058	0.0	0.083	0.098	0.026	0.013	0.101	0.048	0.0	0.073	0.088	0.016	0.003	0.306	0.253	0.0	0.278	0.293	0.22	0.208	0.11	0.057	0.0	0.082	0.097	0.024	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129	0.076	0.0	0.101	0.116	0.044	0.031
CPI-SS008113846	JAK2_BTK	simple:O60674	simple:Q06187	JAK2	BTK	False	False	False	user_curated	False	0.124	0.071	0.0	0.096	0.112	0.039	0.026	0.161	0.108	0.0	0.133	0.148	0.076	0.063	0.285	0.232	0.0	0.257	0.273	0.2	0.187	0.143	0.091	0.0	0.116	0.131	0.058	0.045	0.142	0.09	0.0	0.115	0.13	0.057	0.044	0.159	0.106	0.0	0.131	0.147	0.074	0.061	0.119	0.066	0.0	0.091	0.106	0.033	0.021
CPI-SS0E71CCB88	EPOR_IFNGR2	simple:P19235	simple:P38484	EPOR	IFNGR2	False	False	False	user_curated	False	0.196	0.083	0.672	0.092	0.594	0.0	0.044	0.541	0.429	1.018	0.438	0.94	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165	0.052	0.641	0.061	0.564	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181	0.068	0.657	0.077	0.579	0.0	0.029
CPI-SS071B6D5F0	IFNG_IFNGR2	simple:P01579	simple:P38484	IFNG	IFNGR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.161	0.048	0.637	0.057	0.559	0.0	0.009	0.267	0.154	0.743	0.163	0.665	0.0	0.115	0.161	0.048	0.637	0.057	0.559	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.441	0.329	0.918	0.338	0.84	0.0	0.29	0.315	0.202	0.791	0.211	0.713	0.0	0.163
CPI-SS05BACE560	EPOR_CRKL	simple:P19235	simple:P46109	EPOR	CRKL	False	False	False	user_curated	False	0.052	0.098	0.0	0.067	0.0	0.076	0.065	0.397	0.444	0.0	0.413	0.0	0.421	0.411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.068	0.0	0.037	0.0	0.045	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.083	0.0	0.052	0.0	0.061	0.05
CPI-SS0E2B3EF82	EPOR_CISH	simple:P19235	simple:Q9NSE2	EPOR	CISH	False	False	False	user_curated	False	0.0	0.062	0.0	0.05	0.0	0.0	0.04	0.0	0.408	0.0	0.396	0.0	0.0	0.386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.02	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.035	0.0	0.0	0.025
CPI-SS0B80D33CE	CEACAM1_HAVCR2	simple:P13688	simple:Q8TDQ0	CEACAM1	HAVCR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283	0.012	0.039	0.141	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285	0.015	0.042	0.144	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.297	0.027	0.054	0.156	0.021
CPI-SS0E23CEB91	LGALS9_HAVCR2	simple:O00182	simple:Q8TDQ0	LGALS9	HAVCR2	False	False	False	user_curated	False	0.0	0.0	0.33	0.06	0.087	0.189	0.054	0.0	0.0	0.412	0.142	0.169	0.271	0.136	0.0	0.0	0.589	0.318	0.345	0.447	0.312	0.0	0.0	0.448	0.178	0.205	0.307	0.172	0.0	0.0	0.55	0.28	0.307	0.409	0.274	0.0	0.0	0.416	0.145	0.172	0.274	0.14	0.0	0.0	0.31	0.04	0.067	0.169	0.034
CPI-SS0FB4FDC64	HMGB1_HAVCR2	simple:P09429	simple:Q8TDQ0	HMGB1	HAVCR2	False	False	False	user_curated	False	0.0	0.0	1.119	0.849	0.876	0.978	0.843	0.0	0.0	1.674	1.404	1.431	1.533	1.398	0.0	0.0	1.561	1.291	1.318	1.42	1.285	0.0	0.0	1.368	1.098	1.125	1.227	1.092	0.0	0.0	1.366	1.095	1.122	1.224	1.089	0.0	0.0	1.215	0.945	0.972	1.074	0.939	0.0	0.0	1.237	0.967	0.994	1.096	0.961
CPI-SS0B8087A17	MICA_HCST	simple:Q29983	simple:Q9UBK5	MICA	HCST	False	False	False	user_curated	False	0.12	0.075	0.753	0.433	0.631	1.249	1.004	0.131	0.086	0.764	0.444	0.642	1.26	1.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122	0.078	0.756	0.435	0.633	1.251	1.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138	0.093	0.771	0.451	0.649	1.267	1.023	0.145	0.1	0.778	0.458	0.656	1.274	1.03
CPI-SS08C62174E	ULBP3_HCST	simple:Q9BZM4	simple:Q9UBK5	ULBP3	HCST	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113	0.068	0.746	0.426	0.624	1.242	0.997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09A0B734B	MICB_HCST	simple:Q29980	simple:Q9UBK5	MICB	HCST	False	False	False	user_curated	False	0.128	0.084	0.762	0.441	0.639	1.257	1.013	0.145	0.101	0.779	0.458	0.656	1.274	1.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.087	0.765	0.445	0.643	1.261	1.016	0.147	0.102	0.78	0.46	0.658	1.276	1.032	0.141	0.097	0.775	0.455	0.652	1.271	1.026	0.139	0.095	0.773	0.453	0.65	1.269	1.024
CPI-SS029E933F2	ULBP2_HCST	simple:Q9BZM5	simple:Q9UBK5	ULBP2	HCST	False	False	False	user_curated	False	0.119	0.074	0.753	0.432	0.63	1.248	1.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.068	0.746	0.425	0.623	1.241	0.997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.117	0.072	0.75	0.43	0.628	1.246	1.002
CPI-SS0566C7910	AGRN_ATP1A3	simple:O00468	simple:P13637	AGRN	ATP1A3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.01	0.0	0.016	0.044	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.019	0.0	0.026	0.054	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.0	0.01	0.038	0.0	0.005
CPI-SS06BA49E35	HP_ASGR1	simple:P00738	simple:P07306	HP	ASGR1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.012	0.181	0.0	0.0	0.0	0.188	0.0	0.193	0.362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.015	0.184	0.0	0.0
CPI-SS06721FACB	LGALS9_PTPRC	simple:O00182	simple:P08575	LGALS9	PTPRC	False	False	False	user_curated	False	0.598	0.126	0.645	0.516	0.69	0.973	1.065	0.681	0.209	0.727	0.599	0.772	1.056	1.147	0.857	0.385	0.903	0.775	0.948	1.232	1.323	0.716	0.244	0.763	0.634	0.807	1.091	1.182	0.818	0.346	0.865	0.736	0.909	1.193	1.285	0.684	0.212	0.73	0.602	0.775	1.059	1.15	0.578	0.106	0.625	0.497	0.67	0.954	1.045
