id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Gran|B	Gran|DC	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS010867E53	SEMA4F_VSIR	simple:O95754	simple:Q9H7M9	SEMA4F	VSIR	False	False	False	user_curated	False	0.108	0.105	0.137	0.033	0.24	0.078	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106	0.102	0.135	0.031	0.238	0.076	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.105	0.137	0.033	0.24	0.078	0.071	0.107	0.103	0.135	0.032	0.239	0.077	0.069
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	TNF	NOTCH1	False	False	False	user_curated	False	0.014	0.032	0.041	0.077	0.059	0.043	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.032	0.042	0.078	0.059	0.044	0.03	0.02	0.038	0.047	0.083	0.065	0.049	0.035
CPI-SS08B133D8D	ADAM10_NOTCH1	simple:O14672	simple:P46531	ADAM10	NOTCH1	False	False	False	user_curated	False	0.049	0.067	0.076	0.112	0.094	0.078	0.065	0.091	0.108	0.117	0.154	0.135	0.12	0.106	0.127	0.144	0.154	0.19	0.171	0.156	0.142	0.116	0.134	0.143	0.179	0.161	0.145	0.131	0.159	0.176	0.185	0.221	0.203	0.187	0.174	0.14	0.158	0.167	0.203	0.185	0.169	0.156	0.061	0.078	0.088	0.124	0.105	0.09	0.076
CPI-SS04A5D6B6F	DLL1_NOTCH1	simple:O00548	simple:P46531	DLL1	NOTCH1	False	False	False	user_curated	False	0.042	0.06	0.069	0.105	0.087	0.071	0.057	0.019	0.037	0.046	0.082	0.064	0.048	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.032	0.041	0.077	0.059	0.043	0.029	0.015	0.033	0.042	0.078	0.06	0.044	0.03	0.015	0.033	0.042	0.078	0.06	0.044	0.03	0.015	0.032	0.042	0.078	0.059	0.044	0.03
CPI-SS0419B1A91	MFNG_NOTCH1	simple:O00587	simple:P46531	MFNG	NOTCH1	False	False	False	user_curated	False	0.025	0.042	0.051	0.088	0.069	0.054	0.04	0.046	0.064	0.073	0.109	0.091	0.075	0.062	0.061	0.078	0.087	0.124	0.105	0.09	0.076	0.058	0.076	0.085	0.121	0.102	0.087	0.073	0.042	0.059	0.068	0.104	0.086	0.07	0.057	0.06	0.077	0.087	0.123	0.104	0.089	0.075	0.073	0.09	0.099	0.136	0.117	0.102	0.088
CPI-SS0B81F1BF5	TNF_SEMA4C	simple:P01375	simple:Q9C0C4	TNF	SEMA4C	False	False	False	user_curated	False	0.0	0.014	0.0	0.004	0.005	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.005	0.006	0.007	0.01	0.0	0.02	0.0	0.01	0.011	0.013	0.016
CPI-SS0BF32D377	PLXNB1_SEMA4C	simple:O43157	simple:Q9C0C4	PLXNB1	SEMA4C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.006	0.007	0.008	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.005	0.006	0.007	0.01	0.0	0.012	0.0	0.003	0.004	0.005	0.008
CPI-SS0AB21032D	PLXNB2_SEMA4C	simple:O15031	simple:Q9C0C4	PLXNB2	SEMA4C	False	False	False	user_curated	False	0.0	0.025	0.0	0.016	0.017	0.018	0.021	0.0	0.077	0.0	0.068	0.069	0.07	0.073	0.0	0.141	0.0	0.132	0.132	0.134	0.137	0.0	0.057	0.0	0.048	0.049	0.05	0.053	0.0	0.157	0.0	0.148	0.149	0.15	0.153	0.0	0.015	0.0	0.005	0.006	0.008	0.011	0.0	0.013	0.0	0.003	0.004	0.006	0.009
CPI-SS03B8E2D7A	TNF_ICOS	simple:P01375	simple:Q9Y6W8	TNF	ICOS	False	False	False	user_curated	False	0.005	0.0	0.0	0.003	0.003	0.004	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.003	0.004	0.004	0.071	0.011	0.0	0.0	0.008	0.009	0.01	0.076
CPI-SS0E4B1484B	ICOSLG_ICOS	simple:O75144	simple:Q9Y6W8	ICOSLG	ICOS	False	False	False	user_curated	False	0.165	0.0	0.0	0.163	0.163	0.164	0.231	0.162	0.0	0.0	0.159	0.16	0.161	0.228	0.023	0.0	0.0	0.021	0.022	0.022	0.089	0.059	0.0	0.0	0.057	0.058	0.059	0.125	0.039	0.0	0.0	0.037	0.038	0.038	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.013	0.014	0.014	0.081
CPI-SS045D034B1	TNF_TRAF2	simple:P01375	simple:Q12933	TNF	TRAF2	False	False	False	user_curated	False	0.015	0.0	0.013	0.014	0.0	0.013	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.013	0.014	0.0	0.013	0.009	0.021	0.0	0.018	0.02	0.0	0.019	0.014
CPI-SS08B472AE6	TNFSF9_TRAF2	simple:P41273	simple:Q12933	TNFSF9	TRAF2	False	False	False	user_curated	False	0.033	0.0	0.03	0.032	0.0	0.031	0.026	0.04	0.0	0.037	0.039	0.0	0.038	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.011	0.012	0.0	0.011	0.007	0.016	0.0	0.013	0.015	0.0	0.014	0.009	0.014	0.0	0.012	0.013	0.0	0.012	0.007	0.018	0.0	0.015	0.017	0.0	0.016	0.011
CPI-SS0066F1AF3	GSTP1_TRAF2	simple:P09211	simple:Q12933	GSTP1	TRAF2	False	False	False	user_curated	False	0.165	0.0	0.163	0.164	0.0	0.163	0.158	0.4	0.0	0.398	0.399	0.0	0.398	0.394	0.511	0.0	0.508	0.51	0.0	0.509	0.504	0.448	0.0	0.445	0.446	0.0	0.445	0.441	0.502	0.0	0.499	0.501	0.0	0.5	0.495	0.274	0.0	0.271	0.272	0.0	0.271	0.267	0.144	0.0	0.141	0.143	0.0	0.142	0.137
CPI-SS0DED32BC6	TNFSF4_TRAF2	simple:P23510	simple:Q12933	TNFSF4	TRAF2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.011	0.012	0.0	0.011	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01037DCDC	TNF_TRADD	simple:P01375	simple:Q15628	TNF	TRADD	False	False	False	user_curated	False	0.012	0.006	0.024	0.008	0.015	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.006	0.024	0.009	0.015	0.02	0.02	0.018	0.012	0.029	0.014	0.021	0.026	0.026
CPI-SS0F3EC465D	FADD_TRADD	simple:Q13158	simple:Q15628	FADD	TRADD	False	False	False	user_curated	False	0.019	0.012	0.03	0.015	0.021	0.026	0.026	0.02	0.013	0.031	0.016	0.022	0.027	0.027	0.038	0.032	0.05	0.034	0.041	0.046	0.046	0.025	0.018	0.036	0.021	0.027	0.032	0.032	0.02	0.014	0.031	0.016	0.023	0.028	0.028	0.022	0.016	0.034	0.018	0.025	0.03	0.03	0.018	0.012	0.03	0.014	0.021	0.026	0.026
CPI-SS034B442CE	TNF_CELSR2	simple:P01375	simple:Q9HCU4	TNF	CELSR2	False	False	False	user_curated	False	0.008	0.0	0.0	0.0	0.0	0.01	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.01	0.005	0.013	0.0	0.0	0.0	0.0	0.015	0.01
CPI-SS0D4296DD4	PLXNB1_SEMA4B	simple:O43157	simple:Q9NPR2	PLXNB1	SEMA4B	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.009	0.0	0.005	0.005	0.01	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.008	0.0	0.004	0.004	0.009	0.005	0.023	0.006	0.0	0.002	0.002	0.007	0.003
CPI-SS0CD66E589	PLXNB2_SEMA4B	simple:O15031	simple:Q9NPR2	PLXNB2	SEMA4B	False	False	False	user_curated	False	0.036	0.019	0.0	0.015	0.015	0.02	0.016	0.088	0.071	0.0	0.067	0.067	0.072	0.068	0.152	0.134	0.0	0.13	0.13	0.135	0.132	0.068	0.051	0.0	0.047	0.047	0.052	0.048	0.168	0.151	0.0	0.147	0.147	0.152	0.148	0.026	0.008	0.0	0.004	0.004	0.009	0.006	0.024	0.006	0.0	0.002	0.002	0.007	0.004
CPI-SS0777989FE	DCBLD2_SEMA4B	simple:Q96PD2	simple:Q9NPR2	DCBLD2	SEMA4B	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.013	0.0	0.009	0.009	0.014	0.011	0.033	0.015	0.0	0.012	0.011	0.016	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.006	0.0	0.002	0.002	0.007	0.003
CPI-SS0FB210F6A	NRG2_NRP2	simple:O14511	simple:O60462	NRG2	NRP2	False	False	False	user_curated	False	0.06	0.009	0.0	0.0	0.008	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.008	0.0	0.0	0.007	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.021	0.0	0.0	0.02	0.0	0.014	0.065	0.014	0.0	0.0	0.013	0.0	0.008
CPI-SS0B2D98551	NRG2_LRRTM2	simple:O14511	simple:O43300	NRG2	LRRTM2	False	False	False	user_curated	False	0.005	0.005	0.0	0.008	0.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.008	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.017	0.0	0.02	0.0	0.015	0.015	0.01	0.01	0.0	0.013	0.0	0.008	0.008
CPI-SS0E941CED6	IFNAR1_IL10RB	simple:P17181	simple:Q08334	IFNAR1	IL10RB	False	False	False	user_curated	False	0.115	0.152	0.112	0.1	0.16	0.083	0.082	0.134	0.172	0.132	0.12	0.18	0.103	0.102	0.143	0.181	0.141	0.129	0.189	0.112	0.111	0.095	0.133	0.092	0.08	0.14	0.064	0.063	0.151	0.189	0.148	0.136	0.196	0.12	0.119	0.078	0.116	0.075	0.063	0.123	0.047	0.046	0.079	0.117	0.076	0.064	0.124	0.048	0.047
CPI-SS0F45116B0	IL10_IL10RB	simple:P22301	simple:Q08334	IL10	IL10RB	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.085	0.045	0.033	0.093	0.016	0.015	0.066	0.104	0.063	0.051	0.111	0.035	0.034	0.047	0.085	0.044	0.032	0.092	0.016	0.015	0.076	0.114	0.073	0.061	0.121	0.045	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.082	0.041	0.029	0.089	0.013	0.012
CPI-SS0B66DF628	IFNAR1_TYK2	simple:P17181	simple:P29597	IFNAR1	TYK2	False	False	False	user_curated	False	0.088	0.089	0.115	0.091	0.114	0.117	0.095	0.108	0.109	0.135	0.111	0.134	0.137	0.115	0.117	0.118	0.144	0.12	0.143	0.146	0.124	0.069	0.07	0.096	0.071	0.094	0.098	0.076	0.124	0.126	0.152	0.127	0.15	0.153	0.132	0.051	0.053	0.079	0.054	0.077	0.081	0.059	0.052	0.054	0.08	0.055	0.078	0.082	0.06
CPI-SS005AE41F6	JAK1_TYK2	simple:P23458	simple:P29597	JAK1	TYK2	False	False	False	user_curated	False	0.344	0.345	0.371	0.347	0.37	0.373	0.351	0.258	0.259	0.285	0.261	0.284	0.287	0.265	0.175	0.176	0.202	0.177	0.2	0.204	0.182	0.245	0.246	0.272	0.248	0.271	0.274	0.252	0.313	0.314	0.34	0.315	0.338	0.342	0.32	0.542	0.543	0.569	0.545	0.568	0.571	0.549	0.476	0.477	0.503	0.479	0.502	0.505	0.483
CPI-SS09F7EC449	IFNAR1_PIK3CA	simple:P17181	simple:P42336	IFNAR1	PIK3CA	False	False	False	user_curated	False	0.187	0.16	0.17	0.179	0.153	0.164	0.206	0.207	0.18	0.19	0.199	0.173	0.184	0.226	0.216	0.189	0.199	0.208	0.182	0.193	0.235	0.168	0.141	0.15	0.16	0.134	0.145	0.187	0.223	0.197	0.206	0.215	0.19	0.201	0.243	0.15	0.124	0.133	0.143	0.117	0.128	0.17	0.152	0.125	0.134	0.144	0.118	0.129	0.171
CPI-SS08E3C0994	CDH1_PTPRM	simple:P12830	simple:P28827	CDH1	PTPRM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.01
CPI-SS011614604	CDH1_CDH2	simple:P12830	simple:P19022	CDH1	CDH2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.002
CPI-SS0950D1617	CDH1_ITGAE	simple:P12830	simple:P38570	CDH1	ITGAE	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.235	0.12	0.116	0.103	0.174	0.093
CPI-SS0CC5DCE80	CDH1_KLRG1	simple:P12830	simple:Q96E93	CDH1	KLRG1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.028	0.038
CPI-SS0D7DA6C43	ITGB4_ECM1	simple:P16144	simple:Q16610	ITGB4	ECM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.023	0.014	0.023	0.0	0.012	0.0	0.005	0.012	0.003	0.012	0.0	0.001	0.0	0.006	0.013	0.004	0.013	0.0	0.002	0.0	0.005	0.011	0.002	0.012	0.0	0.001	0.0	0.004	0.011	0.002	0.012	0.0	0.001
CPI-SS0E075E5AF	NRG1_NETO2	simple:Q02297	simple:Q8NC67	NRG1	NETO2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.018	0.065	0.027	0.016	0.003	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.017	0.064	0.026	0.015	0.002	0.008	0.097	0.097	0.144	0.106	0.095	0.083	0.088	0.016	0.017	0.064	0.026	0.015	0.002	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05410E490	LILRA1_NETO2	simple:O75019	simple:Q8NC67	LILRA1	NETO2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.023	0.071	0.032	0.021	0.009	0.015	0.03	0.031	0.078	0.04	0.028	0.016	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.055	0.102	0.064	0.053	0.041	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.016	0.063	0.025	0.014	0.002	0.007
CPI-SS07DE8A866	IL18R1_NETO2	simple:Q13478	simple:Q8NC67	IL18R1	NETO2	False	False	False	user_curated	False	0.018	0.019	0.066	0.028	0.016	0.004	0.01	0.031	0.032	0.079	0.041	0.029	0.017	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.017	0.064	0.026	0.015	0.003	0.008	0.037	0.038	0.085	0.047	0.035	0.023	0.029	0.031	0.031	0.079	0.04	0.029	0.017	0.023
CPI-SS0978D28AB	NRG1_MS4A4A	simple:Q02297	simple:Q96JQ5	NRG1	MS4A4A	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.002	0.001	0.0	0.0	0.0	0.0	0.093	0.083	0.082	0.0	0.0	0.0	0.0	0.013	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A4329ED5	ADAM17_RHBDF2	simple:P78536	simple:Q6PJF5	ADAM17	RHBDF2	False	False	False	user_curated	False	0.239	0.156	0.146	0.13	0.154	0.152	0.147	0.249	0.167	0.156	0.14	0.165	0.163	0.157	0.361	0.279	0.268	0.252	0.277	0.275	0.27	0.272	0.189	0.179	0.163	0.187	0.185	0.18	0.334	0.251	0.24	0.225	0.249	0.247	0.242	0.206	0.124	0.113	0.097	0.122	0.12	0.115	0.191	0.108	0.098	0.082	0.107	0.105	0.099
CPI-SS0BD6ECBE6	CD59_STAB1	simple:P13987	simple:Q9NY15	CD59	STAB1	False	False	False	user_curated	False	0.027	0.086	0.244	0.092	0.226	0.027	0.027	0.065	0.124	0.282	0.129	0.263	0.065	0.065	0.082	0.141	0.299	0.146	0.28	0.082	0.082	0.149	0.208	0.366	0.213	0.348	0.149	0.149	0.042	0.101	0.259	0.107	0.241	0.042	0.043	0.016	0.075	0.233	0.081	0.215	0.016	0.016	0.044	0.103	0.261	0.108	0.243	0.044	0.044
CPI-SS0250994FF	INHBA_ACVR1C	simple:P08476	simple:Q8NER5	INHBA	ACVR1C	False	False	False	user_curated	False	0.005	0.0	0.0	0.003	0.004	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.014	0.014	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0EB2B2DB1	GDF11_ACVR1C	simple:O95390	simple:Q8NER5	GDF11	ACVR1C	False	False	False	user_curated	False	0.019	0.0	0.0	0.017	0.017	0.0	0.021	0.025	0.0	0.0	0.023	0.023	0.0	0.027	0.011	0.0	0.0	0.009	0.009	0.0	0.013	0.023	0.0	0.0	0.021	0.021	0.0	0.025	0.009	0.0	0.0	0.007	0.008	0.0	0.011	0.021	0.0	0.0	0.019	0.019	0.0	0.023	0.023	0.0	0.0	0.021	0.022	0.0	0.025
CPI-SS03B6D4097	GDF7_ACVR1C	simple:Q7Z4P5	simple:Q8NER5	GDF7	ACVR1C	False	False	False	user_curated	False	0.008	0.0	0.0	0.006	0.006	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03DFE51D8	ACVR2B_ACVR1C	simple:Q13705	simple:Q8NER5	ACVR2B	ACVR1C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.002	0.002	0.0	0.006	0.004	0.0	0.0	0.002	0.002	0.0	0.006
CPI-SS0A1DD1B11	TGFBR1_OCLN	simple:P36897	simple:Q16625	TGFBR1	OCLN	False	False	False	user_curated	False	0.077	0.0	0.0	0.08	0.077	0.081	0.078	0.159	0.0	0.0	0.162	0.158	0.162	0.159	0.109	0.0	0.0	0.112	0.109	0.113	0.11	0.074	0.0	0.0	0.077	0.073	0.077	0.074	0.097	0.0	0.0	0.1	0.097	0.101	0.097	0.044	0.0	0.0	0.047	0.044	0.048	0.044	0.023	0.0	0.0	0.026	0.023	0.027	0.023
CPI-SS077E6BC13	TGFBR2_OCLN	simple:P37173	simple:Q16625	TGFBR2	OCLN	False	False	False	user_curated	False	0.103	0.0	0.0	0.106	0.103	0.106	0.103	0.204	0.0	0.0	0.207	0.203	0.207	0.204	0.074	0.0	0.0	0.077	0.074	0.078	0.075	0.064	0.0	0.0	0.067	0.063	0.067	0.064	0.104	0.0	0.0	0.107	0.104	0.107	0.104	0.104	0.0	0.0	0.107	0.104	0.108	0.104	0.092	0.0	0.0	0.095	0.092	0.096	0.092
CPI-SS0FC3637E5	ENG_LGALS3	simple:P17813	simple:P17931	ENG	LGALS3	False	False	False	user_curated	False	0.027	0.131	0.175	0.005	0.409	0.033	0.114	0.047	0.151	0.196	0.026	0.429	0.054	0.134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.144	0.189	0.019	0.422	0.047	0.127	0.145	0.249	0.293	0.123	0.526	0.151	0.232	0.034	0.138	0.182	0.012	0.416	0.04	0.121	0.032	0.136	0.18	0.011	0.414	0.039	0.119
CPI-SS07DC1C125	ANXA2_LGALS3	simple:P07355	simple:P17931	ANXA2	LGALS3	False	False	False	user_curated	False	0.187	0.291	0.335	0.165	0.569	0.193	0.274	0.275	0.379	0.423	0.253	0.657	0.281	0.362	0.473	0.577	0.621	0.452	0.855	0.48	0.56	0.063	0.167	0.211	0.041	0.444	0.069	0.15	0.541	0.645	0.689	0.519	0.922	0.547	0.628	0.08	0.184	0.229	0.059	0.462	0.087	0.167	0.172	0.276	0.32	0.15	0.553	0.178	0.258
CPI-SS043BB29C6	ENG_RGS19	simple:P17813	simple:P49795	ENG	RGS19	False	False	False	user_curated	False	0.041	0.057	0.044	0.022	0.062	0.028	0.018	0.062	0.077	0.064	0.042	0.082	0.048	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.071	0.057	0.035	0.075	0.042	0.031	0.159	0.175	0.161	0.14	0.179	0.146	0.135	0.048	0.064	0.051	0.029	0.069	0.035	0.025	0.046	0.062	0.049	0.027	0.067	0.033	0.023
CPI-SS0D1CC983D	ENG_CTTN	simple:P17813	simple:Q14247	ENG	CTTN	False	False	False	user_curated	False	0.004	0.0	0.0	0.003	0.0	0.002	0.0	0.025	0.0	0.0	0.023	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.016	0.0	0.016	0.0	0.122	0.0	0.0	0.12	0.0	0.12	0.0	0.011	0.0	0.0	0.01	0.0	0.009	0.0	0.01	0.0	0.0	0.008	0.0	0.008	0.0
CPI-SS09260B4F1	ENG_KCNAB1	simple:P17813	simple:Q14722	ENG	KCNAB1	False	False	False	user_curated	False	0.0	0.007	0.0	0.003	0.0	0.004	0.005	0.0	0.027	0.0	0.023	0.0	0.025	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.016	0.0	0.018	0.018	0.0	0.125	0.0	0.121	0.0	0.122	0.122	0.0	0.014	0.0	0.01	0.0	0.011	0.011	0.0	0.012	0.0	0.008	0.0	0.01	0.01
CPI-SS0F409EB9F	ENG_TRIP6	simple:P17813	simple:Q15654	ENG	TRIP6	False	False	False	user_curated	False	0.0	0.0	0.0	0.036	0.0	0.003	0.007	0.0	0.0	0.0	0.057	0.0	0.023	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.017	0.02	0.0	0.0	0.0	0.154	0.0	0.121	0.124	0.0	0.0	0.0	0.043	0.0	0.01	0.013	0.0	0.0	0.0	0.042	0.0	0.008	0.012
CPI-SS0FC9B5203	ENG_ZYX	simple:P17813	simple:Q15942	ENG	ZYX	False	False	False	user_curated	False	0.054	0.151	0.23	0.199	0.272	0.07	0.058	0.074	0.172	0.251	0.219	0.292	0.09	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.165	0.244	0.213	0.285	0.083	0.072	0.172	0.269	0.348	0.317	0.39	0.187	0.176	0.061	0.158	0.237	0.206	0.279	0.077	0.065	0.059	0.157	0.236	0.204	0.277	0.075	0.063
CPI-SS023C5999D	ENG_FAM126B	simple:P17813	simple:Q8IXS8	ENG	FAM126B	False	False	False	user_curated	False	0.089	0.083	0.125	0.085	0.039	0.096	0.093	0.109	0.103	0.146	0.105	0.059	0.116	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.096	0.139	0.098	0.052	0.11	0.106	0.206	0.2	0.243	0.202	0.156	0.214	0.211	0.096	0.09	0.132	0.091	0.046	0.103	0.1	0.094	0.088	0.131	0.09	0.044	0.101	0.098
