gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Gran	HSPC	Mono	NK	T
F11R	Q9Y624	False	F11R_HUMAN		CPI-SS0A056C469	0.028	0.104	0.183	0.331	0.1	0.071	0.07
F11R	Q9Y624	False	F11R_HUMAN		CPI-SS02C13D82E	0.028	0.104	0.183	0.331	0.1	0.071	0.07
F11R	Q9Y624	False	F11R_HUMAN		CPI-SS0889A54F8	0.028	0.104	0.183	0.331	0.1	0.071	0.07
F11R	Q9Y624	False	F11R_HUMAN		CPI-SS08169A08C	0.028	0.104	0.183	0.331	0.1	0.071	0.07
NECTIN1	Q15223	False	NECTIN1_HUMAN		CPI-SS0F4A131BE	0.005	0.255	0.021	0.024	0.03	0.05	0.016
NECTIN1	Q15223	False	NECTIN1_HUMAN		CPI-SS03F821467	0.005	0.255	0.021	0.024	0.03	0.05	0.016
NECTIN1	Q15223	False	NECTIN1_HUMAN		CPI-SS0B66FC53A	0.005	0.255	0.021	0.024	0.03	0.05	0.016
MPZ	P25189	False	MPZ_HUMAN		CPI-SS0351BB0DE	0.006	0.0	0.052	0.013	0.007	0.01	0.001
MPZ	P25189	False	MPZ_HUMAN		CPI-SS04534EA22	0.006	0.0	0.052	0.013	0.007	0.01	0.001
MPZ	P25189	False	MPZ_HUMAN		CPI-SS0A1FEC986	0.006	0.0	0.052	0.013	0.007	0.01	0.001
MPZ	P25189	False	MPZ_HUMAN		CPI-SS05BC2501C	0.006	0.0	0.052	0.013	0.007	0.01	0.001
MPZ	P25189	False	MPZ_HUMAN		CPI-SS0EE167973	0.006	0.0	0.052	0.013	0.007	0.01	0.001
MPZ	P25189	False	MPZ_HUMAN		CPI-SS00C97F734	0.006	0.0	0.052	0.013	0.007	0.01	0.001
CD72	P21854	False	CD72_HUMAN		CPI-SS03AA209F5	0.15	0.02	0.0	0.003	0.01	0.013	0.005
CD72	P21854	False	CD72_HUMAN		CPI-SS0597A8814	0.15	0.02	0.0	0.003	0.01	0.013	0.005
CD72	P21854	False	CD72_HUMAN		CPI-SS0AC05A4A4	0.15	0.02	0.0	0.003	0.01	0.013	0.005
SYK	P43405	False	SYK_HUMAN		CPI-SS054A5A57A	0.051	0.198	0.344	0.148	0.286	0.03	0.003
SYK	P43405	False	SYK_HUMAN		CPI-SS0D32A6CC3	0.051	0.198	0.344	0.148	0.286	0.03	0.003
SYK	P43405	False	SYK_HUMAN		CPI-SS0A48643FF	0.051	0.198	0.344	0.148	0.286	0.03	0.003
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS00FA725A0	0.019	0.0	0.015	0.004	0.001	0.0	0.039
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0877F9921	0.019	0.0	0.015	0.004	0.001	0.0	0.039
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0DAC649EC	0.019	0.0	0.015	0.004	0.001	0.0	0.039
LCN2	P80188	False	LCN2_HUMAN		CPI-SS06A1059BE	0.006	0.0	0.0	0.0	0.0	0.002	0.0
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD47	Q08722	False	CD47_HUMAN		CPI-SS02F186542	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD47	Q08722	False	CD47_HUMAN		CPI-SS004035077	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD47	Q08722	False	CD47_HUMAN		CPI-SS01B8068AD	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD47	Q08722	False	CD47_HUMAN		CPI-SS0CC0F4E84	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD47	Q08722	False	CD47_HUMAN		CPI-SS01C13A403	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD47	Q08722	False	CD47_HUMAN		CPI-SS04F1E8E4B	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD47	Q08722	False	CD47_HUMAN		CPI-SS0227C125B	0.349	0.164	0.212	0.269	0.18	0.275	0.212
CD69	Q07108	False	CD69_HUMAN		CPI-SS04F0C53CB	0.221	0.032	0.057	0.176	0.08	0.328	0.643
CD69	Q07108	False	CD69_HUMAN		CPI-SS0CB559698	0.221	0.032	0.057	0.176	0.08	0.328	0.643
CD69	Q07108	False	CD69_HUMAN		CPI-SS0538293BB	0.221	0.032	0.057	0.176	0.08	0.328	0.643
CD69	Q07108	False	CD69_HUMAN		CPI-SS087E0E7E3	0.221	0.032	0.057	0.176	0.08	0.328	0.643
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0C18D30AF	0.015	0.0	0.0	0.0	0.012	0.004	0.007
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0BCA6DD96	0.015	0.0	0.0	0.0	0.012	0.004	0.007
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0158F80AC	0.015	0.0	0.0	0.0	0.012	0.004	0.007
NAALADL1	Q9UQQ1	False	NAALADL1_HUMAN		CPI-SS0536A6772	0.009	0.0	0.0	0.041	0.01	0.101	0.013
CD40LG	P29965	False	CD40LG_HUMAN		CPI-SS0012FF5D7	0.0	0.0	0.0	0.0	0.0	0.001	0.017
CD40LG	P29965	False	CD40LG_HUMAN		CPI-SS08B1FECB9	0.0	0.0	0.0	0.0	0.0	0.001	0.017
CD40LG	P29965	False	CD40LG_HUMAN		CPI-SS031BD127E	0.0	0.0	0.0	0.0	0.0	0.001	0.017
CD40LG	P29965	False	CD40LG_HUMAN		CPI-SS083296041	0.0	0.0	0.0	0.0	0.0	0.001	0.017
CD40LG	P29965	False	CD40LG_HUMAN		CPI-SS04E83F8E5	0.0	0.0	0.0	0.0	0.0	0.001	0.017
MDK	P21741	False	MDK_HUMAN		CPI-SS0ACD6DB3B	0.0	0.143	0.0	0.186	0.021	0.03	0.011
MDK	P21741	False	MDK_HUMAN		CPI-SS0B43CF7D7	0.0	0.143	0.0	0.186	0.021	0.03	0.011
MDK	P21741	False	MDK_HUMAN		CPI-SS0A11F7B60	0.0	0.143	0.0	0.186	0.021	0.03	0.011
MDK	P21741	False	MDK_HUMAN		CPI-SS071E11D75	0.0	0.143	0.0	0.186	0.021	0.03	0.011
MDK	P21741	False	MDK_HUMAN		CPI-SS03EA1937C	0.0	0.143	0.0	0.186	0.021	0.03	0.011
SELPLG	Q14242	False	SELPLG_HUMAN		CPI-SS0532E1B1B	0.002	0.016	0.091	0.01	0.079	0.052	0.047
SELPLG	Q14242	False	SELPLG_HUMAN		CPI-SS0F2A2CC0A	0.002	0.016	0.091	0.01	0.079	0.052	0.047
SELPLG	Q14242	False	SELPLG_HUMAN		CPI-SS07994434F	0.002	0.016	0.091	0.01	0.079	0.052	0.047
SELPLG	Q14242	False	SELPLG_HUMAN		CPI-SS0B553DE0F	0.002	0.016	0.091	0.01	0.079	0.052	0.047
SELPLG	Q14242	False	SELPLG_HUMAN		CPI-SS087321EB5	0.002	0.016	0.091	0.01	0.079	0.052	0.047
SELPLG	Q14242	False	SELPLG_HUMAN		CPI-SS02B7540B0	0.002	0.016	0.091	0.01	0.079	0.052	0.047
CD14	P08571	False	CD14_HUMAN		CPI-SS0FEFADBE0	0.016	0.07	0.206	0.0	0.61	0.014	0.008
CD14	P08571	False	CD14_HUMAN		CPI-SS0294C06D0	0.016	0.07	0.206	0.0	0.61	0.014	0.008
CD14	P08571	False	CD14_HUMAN		CPI-SS077F3546C	0.016	0.07	0.206	0.0	0.61	0.014	0.008
CD14	P08571	False	CD14_HUMAN		CPI-SS09AEB9397	0.016	0.07	0.206	0.0	0.61	0.014	0.008
CD14	P08571	False	CD14_HUMAN		CPI-SS082B13B46	0.016	0.07	0.206	0.0	0.61	0.014	0.008
SPON2	Q9BUD6	False	SPON2_HUMAN		CPI-SS05232CAF9	0.122	0.091	0.011	0.066	0.005	0.693	0.081
SPON2	Q9BUD6	False	SPON2_HUMAN		CPI-SS09D3BE100	0.122	0.091	0.011	0.066	0.005	0.693	0.081
SPON2	Q9BUD6	False	SPON2_HUMAN		CPI-SS07DCF8E87	0.122	0.091	0.011	0.066	0.005	0.693	0.081
SPON2	Q9BUD6	False	SPON2_HUMAN		CPI-SS03BD26E5B	0.122	0.091	0.011	0.066	0.005	0.693	0.081
SPON2	Q9BUD6	False	SPON2_HUMAN		CPI-SS00EC73CED	0.122	0.091	0.011	0.066	0.005	0.693	0.081
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS05D25F39E	0.103	0.006	0.0	0.002	0.0	0.005	0.046
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0542D117A	0.103	0.006	0.0	0.002	0.0	0.005	0.046
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS03DE1223C	0.103	0.006	0.0	0.002	0.0	0.005	0.046
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.103	0.006	0.0	0.002	0.0	0.005	0.046
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0551A73E8	0.103	0.006	0.0	0.002	0.0	0.005	0.046
S100A8	P05109	False	S100A8_HUMAN		CPI-SS07939D079	0.0	0.268	1.063	0.003	1.364	0.057	0.001
S100A8	P05109	False	S100A8_HUMAN		CPI-SS0EB5D4AA1	0.0	0.268	1.063	0.003	1.364	0.057	0.001
S100A9	P06702	False	S100A9_HUMAN		CPI-SS0EBE756E8	0.0	0.39	1.453	0.003	1.671	0.085	0.011
S100A9	P06702	False	S100A9_HUMAN		CPI-SS0A15A5445	0.0	0.39	1.453	0.003	1.671	0.085	0.011
FCER2	P06734	False	FCER2_HUMAN		CPI-SS0E18854A9	0.073	0.0	0.0	0.0	0.009	0.0	0.0
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SS03540A7B0	0.014	0.032	0.0	0.032	0.038	0.045	0.034
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SS008AB1136	0.014	0.032	0.0	0.032	0.038	0.045	0.034
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SS06DE77FEF	0.404	0.15	0.088	0.496	0.121	0.491	0.466
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SS0309446DA	0.404	0.15	0.088	0.496	0.121	0.491	0.466
ICAM5	Q9UMF0	False	ICAM5_HUMAN		CPI-SS0CEB36C52	0.0	0.0	0.0	0.005	0.0	0.0	0.0
ICAM5	Q9UMF0	False	ICAM5_HUMAN		CPI-SS0C980DB1D	0.0	0.0	0.0	0.005	0.0	0.0	0.0
ICAM5	Q9UMF0	False	ICAM5_HUMAN		CPI-SS07EC55C69	0.0	0.0	0.0	0.005	0.0	0.0	0.0
LYZ	P61626	False	LYZ_HUMAN		CPI-SS02B184FA2	0.0	0.713	1.843	0.203	1.67	0.109	0.022
KIR2DL3	P43628	False	KIR2DL3_HUMAN		CPI-SS0FF2B313C	0.0	0.0	0.0	0.002	0.0	0.116	0.007
KIR2DL3	P43628	False	KIR2DL3_HUMAN		CPI-SS088D342A0	0.0	0.0	0.0	0.002	0.0	0.116	0.007
KIR2DL3	P43628	False	KIR2DL3_HUMAN		CPI-SS091151A75	0.0	0.0	0.0	0.002	0.0	0.116	0.007
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS0DC3F1D36	0.0	0.0	0.0	0.0	0.0	0.045	0.006
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS0BAC44454	0.0	0.0	0.0	0.0	0.0	0.045	0.006
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS0E2DC2F01	0.0	0.0	0.0	0.0	0.0	0.045	0.006
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS070C02196	0.0	0.0	0.0	0.0	0.0	0.045	0.006
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS0659428ED	0.0	0.0	0.0	0.0	0.0	0.045	0.006
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS048242083	0.0	0.0	0.0	0.0	0.0	0.045	0.006
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS082A7EC36	0.0	0.0	0.0	0.0	0.0	0.045	0.006
CD8B	P10966	False	CD8B_HUMAN		CPI-SS0485DB044	0.002	0.0	0.0	0.004	0.0	0.007	0.212
CD8B	P10966	False	CD8B_HUMAN		CPI-SS0E3102540	0.002	0.0	0.0	0.004	0.0	0.007	0.212
CD8B	P10966	False	CD8B_HUMAN		CPI-SS06CBA6036	0.002	0.0	0.0	0.004	0.0	0.007	0.212
CD8B	P10966	False	CD8B_HUMAN		CPI-SS0B6AD844B	0.002	0.0	0.0	0.004	0.0	0.007	0.212
KIR2DL1	P43626	False	KIR2DL1_HUMAN		CPI-SS0C3A216C7	0.0	0.0	0.0	0.001	0.0	0.051	0.002
KIR2DL1	P43626	False	KIR2DL1_HUMAN		CPI-SS0E9751BD3	0.0	0.0	0.0	0.001	0.0	0.051	0.002
KIR2DL1	P43626	False	KIR2DL1_HUMAN		CPI-SS050610655	0.0	0.0	0.0	0.001	0.0	0.051	0.002
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS0FAD02171	0.005	0.01	0.0	0.004	0.0	0.0	0.002
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS0FB5FE587	0.005	0.01	0.0	0.004	0.0	0.0	0.002
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS08998A6B8	0.005	0.01	0.0	0.004	0.0	0.0	0.002
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS0837E9F59	0.005	0.01	0.0	0.004	0.0	0.0	0.002
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS0F9AAE9EF	0.005	0.01	0.0	0.004	0.0	0.0	0.002
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS08DDBC107	0.244	0.069	0.0	0.05	0.067	0.074	0.046
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.244	0.069	0.0	0.05	0.067	0.074	0.046
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02CF96625	0.244	0.069	0.0	0.05	0.067	0.074	0.046
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.244	0.069	0.0	0.05	0.067	0.074	0.046
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.244	0.069	0.0	0.05	0.067	0.074	0.046
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0AFC7BACF	0.244	0.069	0.0	0.05	0.067	0.074	0.046
CD53	P19397	False	CD53_HUMAN		CPI-SS0CD88C2A8	0.104	0.258	0.326	0.149	0.383	0.175	0.12
CD53	P19397	False	CD53_HUMAN		CPI-SS0D60AC3F3	0.104	0.258	0.326	0.149	0.383	0.175	0.12
CD53	P19397	False	CD53_HUMAN		CPI-SS0B5B0130D	0.104	0.258	0.326	0.149	0.383	0.175	0.12
CD53	P19397	False	CD53_HUMAN		CPI-SS0CBFFA92D	0.104	0.258	0.326	0.149	0.383	0.175	0.12
CD53	P19397	False	CD53_HUMAN		CPI-SS09000A318	0.104	0.258	0.326	0.149	0.383	0.175	0.12
CD53	P19397	False	CD53_HUMAN		CPI-SS0B8685246	0.104	0.258	0.326	0.149	0.383	0.175	0.12
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS07D7CD643	0.005	0.024	0.07	0.014	0.255	0.006	0.002
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0647D7ACA	0.005	0.024	0.07	0.014	0.255	0.006	0.002
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0FDD0955E	0.005	0.024	0.07	0.014	0.255	0.006	0.002
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0093746AC	0.005	0.024	0.07	0.014	0.255	0.006	0.002
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS02B0475ED	0.005	0.024	0.07	0.014	0.255	0.006	0.002
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0CB6E657F	0.005	0.024	0.07	0.014	0.255	0.006	0.002
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0D418093A	0.005	0.024	0.07	0.014	0.255	0.006	0.002
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS01560CA22	0.005	0.024	0.07	0.014	0.255	0.006	0.002
PILRB	Q9UKJ0	False	PILRB_HUMAN		CPI-SS0629F8C0B	0.188	0.102	0.0	0.08	0.035	0.12	0.077
PILRB	Q9UKJ0	False	PILRB_HUMAN		CPI-SS04F2DB78D	0.188	0.102	0.0	0.08	0.035	0.12	0.077
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.0	0.258	0.036	0.006	0.049	0.003	0.002
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS085195142	0.0	0.258	0.036	0.006	0.049	0.003	0.002
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.0	0.258	0.036	0.006	0.049	0.003	0.002
VSIG10L	Q86VR7	False	VSIG10L_HUMAN		CPI-SS0962EEF38	0.0	0.006	0.0	0.0	0.007	0.0	0.0
IL15RA	Q13261	False	IL15RA_HUMAN		CPI-SS0D0252D87	0.0	0.035	0.036	0.026	0.01	0.022	0.027
IL15RA	Q13261	False	IL15RA_HUMAN		CPI-SS077B160B9	0.0	0.035	0.036	0.026	0.01	0.022	0.027
IL15RA	Q13261	False	IL15RA_HUMAN		CPI-SS093581076	0.0	0.035	0.036	0.026	0.01	0.022	0.027
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS093447AB3	0.0	0.013	0.0	0.002	0.046	0.001	0.001
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS0DBE8749A	0.0	0.013	0.0	0.002	0.046	0.001	0.001
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS064048522	0.0	0.013	0.0	0.002	0.046	0.001	0.001
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS08760A26C	0.0	0.0	0.0	0.0	0.0	0.004	0.014
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	0.0	0.0	0.0	0.0	0.0	0.004	0.014
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS07DC3F89F	0.0	0.0	0.0	0.0	0.0	0.004	0.014
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS0FE4FDCE9	0.005	0.041	0.0	0.0	0.005	0.0	0.001
CCL5	P13501	False	CCL5_HUMAN		CPI-SS04DEA1250	0.0	0.032	0.0	0.018	0.001	1.175	0.835
CCL5	P13501	False	CCL5_HUMAN		CPI-SS062E8DFF9	0.0	0.032	0.0	0.018	0.001	1.175	0.835
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0B386AD2D	0.0	0.0	0.0	0.003	0.0	0.001	0.002
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0F3DB0252	0.0	0.0	0.0	0.003	0.0	0.001	0.002
CCL23	P55773	False	CCL23_HUMAN		CPI-SS09199F78C	0.0	0.0	0.0	0.003	0.0	0.001	0.002
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS0E50063CE	0.042	0.0	0.0	0.046	0.003	0.111	0.059
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS0A7DD8A5E	0.042	0.0	0.0	0.046	0.003	0.111	0.059
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS064C772FE	0.042	0.0	0.0	0.046	0.003	0.111	0.059
CXCL16	Q9H2A7	False	CXCL16_HUMAN		CPI-SS0C58C26C6	0.015	0.112	0.0	0.011	0.304	0.007	0.044
CXCL16	Q9H2A7	False	CXCL16_HUMAN		CPI-SS00F282936	0.015	0.112	0.0	0.011	0.304	0.007	0.044
CXCL8	P10145	False	CXCL8_HUMAN		CPI-SS0FEC087E8	0.014	0.162	0.304	0.073	0.782	0.083	0.011
CXCL8	P10145	False	CXCL8_HUMAN		CPI-SS05C0E5B47	0.014	0.162	0.304	0.073	0.782	0.083	0.011
CXCL1	P09341	False	CXCL1_HUMAN		CPI-SS00CB8F3DE	0.0	0.0	0.057	0.002	0.021	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS057A07DC7	0.0	0.092	0.156	0.11	0.209	0.003	0.002
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS024CF9FC8	0.0	0.0	0.04	0.066	0.055	0.002	0.003
NMU	P48645	False	NMU_HUMAN		CPI-SS00A43DE53	0.0	0.0	0.0	0.002	0.0	0.0	0.001
CCL20	P78556	False	CCL20_HUMAN		CPI-SS0CEFE09D8	0.0	0.0	0.0	0.0	0.0	0.001	0.015
CCL20	P78556	False	CCL20_HUMAN		CPI-SS0F8C664D9	0.0	0.0	0.0	0.0	0.0	0.001	0.015
CCL20	P78556	False	CCL20_HUMAN		CPI-SS07F015051	0.0	0.0	0.0	0.0	0.0	0.001	0.015
PNOC	Q13519	False	PNOC_HUMAN		CPI-SS0F259BA32	0.057	0.024	0.0	0.004	0.0	0.0	0.001
PNOC	Q13519	False	PNOC_HUMAN		CPI-SS09B2D63C8	0.057	0.024	0.0	0.004	0.0	0.0	0.001
NPW	Q8N729	False	NPW_HUMAN		CPI-SS0D13E506D	0.0	0.0	0.013	0.254	0.0	0.0	0.001
HEBP1	Q9NRV9	False	HEBP1_HUMAN		CPI-SS008F77E67	0.01	0.056	0.0	0.216	0.135	0.007	0.012
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS01ECFDA18	0.012	0.043	0.0	0.023	0.028	0.173	0.103
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS0898D7F7F	0.012	0.043	0.0	0.023	0.028	0.173	0.103
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS0179FBFD3	0.012	0.043	0.0	0.023	0.028	0.173	0.103
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0DCA69916	0.021	0.207	0.244	0.076	0.235	0.032	0.022
LTF	P02788	False	LTF_HUMAN		CPI-SS0E16B4F70	0.004	0.0	0.0	0.0	0.045	0.007	0.0
LTF	P02788	False	LTF_HUMAN		CPI-SS077538309	0.004	0.0	0.0	0.0	0.045	0.007	0.0
VWF	P04275	False	VWF_HUMAN		CPI-SS029A42A0C	0.0	0.0	0.0	0.001	0.0	0.002	0.0
IL7R	P16871	False	IL7R_HUMAN		CPI-SS0110CE1DB	0.002	0.0	0.0	0.002	0.0	0.015	0.471
IL7R	P16871	False	IL7R_HUMAN		CPI-SS0A3119AE8	0.002	0.0	0.0	0.002	0.0	0.015	0.471
LGALS3BP	Q08380	False	LGALS3BP_HUMAN		CPI-SS0FBCD159A	0.005	0.0	0.0	0.008	0.004	0.007	0.038
LGALS3BP	Q08380	False	LGALS3BP_HUMAN		CPI-SS02FC59B86	0.005	0.0	0.0	0.008	0.004	0.007	0.038
CD151	P48509	False	CD151_HUMAN		CPI-SS0B9DD1DD9	0.018	0.055	0.131	0.078	0.266	0.05	0.029
CD151	P48509	False	CD151_HUMAN		CPI-SS0A4143384	0.018	0.055	0.131	0.078	0.266	0.05	0.029
CD151	P48509	False	CD151_HUMAN		CPI-SS049BE95CE	0.018	0.055	0.131	0.078	0.266	0.05	0.029
CD151	P48509	False	CD151_HUMAN		CPI-SS0B5943E3C	0.018	0.055	0.131	0.078	0.266	0.05	0.029
CD151	P48509	False	CD151_HUMAN		CPI-SS077B78C28	0.018	0.055	0.131	0.078	0.266	0.05	0.029
CD151	P48509	False	CD151_HUMAN		CPI-SS081311EED	0.018	0.055	0.131	0.078	0.266	0.05	0.029
CD151	P48509	False	CD151_HUMAN		CPI-SS038250842	0.018	0.055	0.131	0.078	0.266	0.05	0.029
MATN1	P21941	False	MATN1_HUMAN		CPI-SS05A720857	0.02	0.0	0.0	0.003	0.0	0.003	0.001
HGF	P14210	False	HGF_HUMAN		CPI-SS03B1A26FA	0.0	0.029	0.091	0.041	0.023	0.001	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS07F60834D	0.0	0.029	0.091	0.041	0.023	0.001	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS00393337D	0.0	0.029	0.091	0.041	0.023	0.001	0.0
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS09C7818B0	0.0	0.0	0.0	0.002	0.0	0.006	0.009
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS06375B4E1	0.0	0.0	0.0	0.002	0.0	0.006	0.009
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS0FFA37ABB	0.0	0.007	0.0	0.003	0.002	0.144	0.097
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS02E7523C2	0.0	0.007	0.0	0.003	0.002	0.144	0.097
CLEC11A	Q9Y240	False	CLEC11A_HUMAN		CPI-SS0230E592A	0.0	0.034	0.042	0.111	0.016	0.055	0.002
CLEC11A	Q9Y240	False	CLEC11A_HUMAN		CPI-SS0425C4834	0.0	0.034	0.042	0.111	0.016	0.055	0.002
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS00F650C9B	0.01	0.042	0.0	0.005	0.002	0.008	0.012
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS00D3739D8	0.01	0.042	0.0	0.005	0.002	0.008	0.012
LGALS1	P09382	False	LGALS1_HUMAN		CPI-SS0BA430FB3	0.676	0.85	0.913	0.117	1.158	0.645	0.403
LGALS1	P09382	False	LGALS1_HUMAN		CPI-SS0C3011E25	0.676	0.85	0.913	0.117	1.158	0.645	0.403
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS0748AFB06	0.0	0.0	0.038	0.02	0.014	0.0	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS077FD92D7	0.0	0.0	0.038	0.02	0.014	0.0	0.0
TIMP2	P16035	False	TIMP2_HUMAN		CPI-SS0A527E6BF	0.018	0.35	0.443	0.209	0.609	0.007	0.01
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS0B055FFDB	0.0	0.02	0.024	0.015	0.0	0.0	0.001
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS07AF074F9	0.0	0.02	0.024	0.015	0.0	0.0	0.001
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS0878BC41E	0.0	0.02	0.024	0.015	0.0	0.0	0.001
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS072B76EB6	0.0	0.02	0.024	0.015	0.0	0.0	0.001
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS005B4CFBA	0.034	0.136	0.413	0.116	0.316	0.041	0.034
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS0EC492B0E	0.034	0.136	0.413	0.116	0.316	0.041	0.034
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS02C349770	0.034	0.136	0.413	0.116	0.316	0.041	0.034
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS0A73CA3DC	0.034	0.136	0.413	0.116	0.316	0.041	0.034
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS03DCF5F14	0.034	0.136	0.413	0.116	0.316	0.041	0.034
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS0B1B1A596	0.0	0.023	0.0	0.0	0.022	0.004	0.0
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS0DCF25198	0.0	0.023	0.0	0.0	0.022	0.004	0.0
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS03F1EAC16	0.0	0.023	0.0	0.0	0.022	0.004	0.0
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS000ED271A	0.0	0.023	0.0	0.0	0.022	0.004	0.0
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS014AEC920	0.0	0.023	0.0	0.0	0.022	0.004	0.0
